id	tweet_id	user_id	tweet_text	hashtags_count	url_count	is_retweeted	lang	retweet_count	favorite_count	date	time	topic
229580	823023096202264576	711768753344675841	RT @SniperSeanRage: Was there a #WomensMarch when @billclinton was sexually abusing women while in the White House?	1	0	1	en	29	0	2017-01-22	04:22:51	White House
229581	823023096093442049	218973561	Nice to see the NYT showing some balls and resisting Trump's attempt to create his own  fake news.   https://t.co/J4Wvb2azg3	0	1	0	en	0	0	2017-01-22	04:22:51	White House
229582	823023096030523394	18197268	RT @kurteichenwald: .@seanspicer is a liar. You cant have a White House press secretary whose first briefing is standing up, lying, &amp; stormâ€¦	0	0	1	en	2755	0	2017-01-22	04:22:51	White House
229583	823023095124365312	1611501930	RT @alittledeathx: The new White House is so beautiful. https://t.co/7N72dugg1W	0	1	1	en	68281	0	2017-01-22	04:22:51	White House
229584	823023095099363328	36084383	RT @ScottNevins: On the first day of the new administration, the new White House press secretary LIED on national TV. #disgrace   https://tâ€¦	1	0	1	en	76	0	2017-01-22	04:22:51	White House
229585	823023094088380416	77512753	RT @DavidCornDC: .@seanspicer began his White House stint with a stupid Dear Leader lie. Where does he go from here? https://t.co/7boeszpnnZ	0	0	1	en	423	0	2017-01-22	04:22:51	White House
229586	823023094004666369	2582831318	RT @Parker9_: White House Press Secretary Sean Spicer used his first press briefing to lie to the American people.  He should resign.  Whoâ€¦	0	0	1	en	379	0	2017-01-22	04:22:51	White House
229587	823023093954252801	21818301	RT @heyjenbartel: Spicer's statement about inauguration crowd sizes might seem petty and dumb, but the fact is: today, on Day One, the Whitâ€¦	0	0	1	en	509	0	2017-01-22	04:22:51	White House
229588	823023093933309952	625750818	RT @alittledeathx: The new White House is so beautiful. https://t.co/7N72dugg1W	0	1	1	en	68281	0	2017-01-22	04:22:51	White House
229589	823023091865489408	1892064360	RT @mattdpearce: One of the Women's Marchers' final acts: leaving their protest signs in front of the White House. https://t.co/1MvCaKwaqz	0	0	1	en	8889	0	2017-01-22	04:22:50	White House
229590	823023091605352448	2252901872	RT @niaIlsuschrist: Climate change, civil rights and LGBT sections all removed from the White House website. So this could be there, let thâ€¦	0	0	1	en	17854	0	2017-01-22	04:22:50	White House
229591	823023091588665344	372689668	RT @Impeach_D_Trump: Trump Has Quietly Removed the Spanish version of The White House Website.  Don't let this go unnoticed.  RETWEET!  httâ€¦	0	0	1	en	399	0	2017-01-22	04:22:50	White House
229592	823023091551006720	581856712	RT @BCAppelbaum: This is not a political campaign. It is not a game. This is now the White House lying to the American people.	0	0	1	en	6737	0	2017-01-22	04:22:50	White House
229593	823023091412504578	1276675818	RT @Impeach_D_Trump: Trump Has Quietly Removed the Spanish version of The White House Website.  Don't let this go unnoticed.  RETWEET!  httâ€¦	0	0	1	en	388	0	2017-01-22	04:22:50	White House
229594	823023091383234560	1115501100	RT @BCAppelbaum: This is not a political campaign. It is not a game. This is now the White House lying to the American people.	0	0	1	en	6737	0	2017-01-22	04:22:50	White House
229595	823023090976190465	2418402254	RT @mattdpearce: One of the Women's Marchers' final acts: leaving their protest signs in front of the White House. https://t.co/1MvCaKwaqz	0	0	1	en	8890	0	2017-01-22	04:22:50	White House
229596	823023089176969216	32261835	RT @BryanDawsonUSA: White House @PressSec claims white tarp used for first time, for making Trump inaugural crowds  appear  small. Here's pâ€¦	0	0	1	en	451	0	2017-01-22	04:22:50	White House
229597	823023088702922752	3102583561	RT @DavidCornDC: .@seanspicer began his White House stint with a stupid Dear Leader lie. Where does he go from here? https://t.co/7boeszpnnZ	0	0	1	en	423	0	2017-01-22	04:22:50	White House
229598	823023088665247744	21415508	RT @Millennial_Dems: WHITE HOUSE PRESS SECRETARY:  largest audience to ever  watch Inauguration  FACT: less than 15% of attendance vs. Obamâ€¦	0	0	1	en	69	0	2017-01-22	04:22:50	White House
229599	823023087146991616	735922703190884352	RT @HecklerForever: White House press secretary slams media for accurate reports  Sounds familiar? ðŸ‘ŠðŸ¼	0	0	1	en	55	0	2017-01-22	04:22:49	White House
229600	823023086933078016	821485508618571777	RT @nytimes: Not since Lincoln has there been a president as fundamentally shaped by reading and writing as Barack Obama https://t.co/9WUPPâ€¦	0	0	1	en	464	0	2017-01-22	04:22:49	White House
229601	823023086819741696	60098816	RT @CNN: White House press secretary attacks media for accurately reporting inauguration crowds https://t.co/HaJhPnSwWN https://t.co/WVDgBKâ€¦	0	1	1	en	20974	0	2017-01-22	04:22:49	White House
229602	823023086664634369	1319231666	RT @JeffreyGoldberg: The White House press secretary has just refused to take questions from the press.	0	0	1	en	2048	0	2017-01-22	04:22:49	White House
229603	823023085536378881	20078877	RT @DailyCaller: â€˜Never Trumpâ€™ Republicans Shocked They Canâ€™t Find Jobs In Trumpâ€™s White House https://t.co/FPefUiLu3M https://t.co/m2VFQ6Yâ€¦	0	1	1	en	14	0	2017-01-22	04:22:49	White House
229604	823023084210913285	2329180610	RT @docmartin22: Great Start for the  Post-Truth  administration: White House press secretary lies and yells at media. https://t.co/aIA9ECtâ€¦	0	0	1	en	9	0	2017-01-22	04:22:48	White House
229605	823023083850256384	59514202	RT @BCAppelbaum: This is not a political campaign. It is not a game. This is now the White House lying to the American people.	0	0	1	en	6737	0	2017-01-22	04:22:48	White House
229606	823023083816484864	105039813	RT @Toby_Ziegler: Reality bites.   https://t.co/b0Zh4bYfLy	0	1	1	en	1	0	2017-01-22	04:22:48	White House
229607	823023083174952960	98800514	RT @nytimes: Obama brought soul and hip-hop into the White House like no president before him https://t.co/crhOAJzGbE https://t.co/sYOvxOTxâ€¦	0	1	1	en	361	0	2017-01-22	04:22:48	White House
229608	823023083053137920	1931137238	RT @KBAndersen: Way way to write a headline, @nytimes:  With False Claims, Donald Trump Attacks Media on Crowd Turnout   https://t.co/rUSxJâ€¦	0	0	1	en	69	0	2017-01-22	04:22:48	White House
229609	823023082461888512	3043203738	RT @kurteichenwald: .@seanspicer is a liar. You cant have a White House press secretary whose first briefing is standing up, lying, &amp; stormâ€¦	0	0	1	en	2755	0	2017-01-22	04:22:48	White House
229610	823023082269011968	1579159921	RT @BraddJaffy: â€œThis was the largest audience to ever witness an inauguration -- period,â€ Trump White House press secretary falsely claimsâ€¦	0	0	1	en	4785	0	2017-01-22	04:22:48	White House
229611	823023081698578433	150700823	RT @CNN: White House press secretary attacks media for accurately reporting inauguration crowds https://t.co/HaJhPnSwWN https://t.co/WVDgBKâ€¦	0	1	1	en	20974	0	2017-01-22	04:22:48	White House
229612	823023081459482624	3300720066	RT @CNNPolitics: DOJ: President Trump's hiring of son-in-law Jared Kushner does not violate anti-nepotism law https://t.co/o2Pc3SmEFm httpsâ€¦	0	1	1	en	25	0	2017-01-22	04:22:48	White House
229613	823023080901582848	728097555968446464	RT @DrJasonJohnson: The anger and venality of this administration is on full display. Blatant lying on the part of the White House Press seâ€¦	0	0	1	en	639	0	2017-01-22	04:22:48	White House
229614	823023080641613824	105837551	RT @ashleyfeinberg: the white house press secretary is explicitly lying about something that has been photographed	0	0	1	en	1892	0	2017-01-22	04:22:48	White House
229615	823023080574480385	1002468547	RT @mattdpearce: One of the Women's Marchers' final acts: leaving their protest signs in front of the White House. https://t.co/1MvCaKwaqz	0	0	1	en	8891	0	2017-01-22	04:22:48	White House
229616	823023079895040001	3065937268	RT @PoliticsToday_: Secret Service WILL investigate Madonna after singer says she wants to BLOW UP the White House #WomensMarch #Madonna htâ€¦	2	0	1	en	3	0	2017-01-22	04:22:47	White House
229617	823023079395889152	127493575	RT @nytimes: Not since Lincoln has there been a president as fundamentally shaped by reading and writing as Barack Obama https://t.co/9WUPPâ€¦	0	0	1	en	464	0	2017-01-22	04:22:47	White House
229618	823023079278473216	3331932665	RT @true_pundit: WATCH: White House Press Secretary Sean Spicer ABSOLUTELY RIPS APART Media Lies About Donald Trump #TruePundit https://t.câ€¦	1	0	1	en	443	0	2017-01-22	04:22:47	White House
229619	823023078561067008	26311683	RT @brianstelter:  Today the White House lied to the American public. The first day in office  --@Bakari_Sellers on @CNN	0	0	1	en	2204	0	2017-01-22	04:22:47	White House
229620	823023078095593472	30298386	RT @piersmorgan: No, this is what a mass hissy fit over a failed female presidential candidate's bid for the White House looks like. https:â€¦	0	0	1	en	2897	0	2017-01-22	04:22:47	White House
229621	823023077655252992	66011732	RT @brfreed: DC cops posted across from White House are wearing pink pussyhats and posing for photos with marchers. Big cheers from crowd.â€¦	0	0	1	en	4584	0	2017-01-22	04:22:47	White House
229622	823023077566992384	796619447209365504	@suzanne_butzin @mrsorganguy @GOPocalypse Bold lied to by the White house Press Secretary, this is not acceptable #notfitforoffice	1	0	0	en	0	0	2017-01-22	04:22:47	White House
229623	823023077244149760	2986851401	RT @MariaTCardona: SMH: On 1st day we know @seanspicer  will lie, lie, lie just like his boss: Trump Attacks News Media Over Crowd Size httâ€¦	0	0	1	en	281	0	2017-01-22	04:22:47	White House
229624	823023077021794304	472471452	RT @KBAndersen: Way way to write a headline, @nytimes:  With False Claims, Donald Trump Attacks Media on Crowd Turnout   https://t.co/rUSxJâ€¦	0	0	1	en	69	0	2017-01-22	04:22:47	White House
229625	823023076514201600	3128863466	RT @Impeach_D_Trump: Trump Has Quietly Removed the Spanish version of The White House Website.  Don't let this go unnoticed.  RETWEET!  httâ€¦	0	0	1	en	399	0	2017-01-22	04:22:47	White House
229626	823023075700523008	1914573774	RT @BJCalvillo: Obama leaving the White House is like your parents getting divorced and your mom remarrying some douche and FORCING you toâ€¦	0	0	1	en	1245	0	2017-01-22	04:22:46	White House
229627	823023074794762240	603806681	RT @BCAppelbaum: This is not a political campaign. It is not a game. This is now the White House lying to the American people.	0	0	1	en	6737	0	2017-01-22	04:22:46	White House
229628	823023074236833792	92018464	RT @KBAndersen: Way way to write a headline, @nytimes:  With False Claims, Donald Trump Attacks Media on Crowd Turnout   https://t.co/rUSxJâ€¦	0	0	1	en	68	0	2017-01-22	04:22:46	White House
229629	823023074140360704	520450240	RT @CNN: White House press secretary attacks media for accurately reporting inauguration crowds https://t.co/HaJhPnSwWN https://t.co/WVDgBKâ€¦	0	1	1	en	20975	0	2017-01-22	04:22:46	White House
229630	823023073632915456	2225869027	https://t.co/iO94V0DTuf. At first press briefing, Spicer lies, refuses to answer questions, then storms out.  Nice start Jack-off.	0	1	0	en	0	0	2017-01-22	04:22:46	White House
229631	823023072869552129	792153126	RT @niaIlsuschrist: Climate change, civil rights and LGBT sections all removed from the White House website. So this could be there, let thâ€¦	0	0	1	en	17855	0	2017-01-22	04:22:46	White House
229632	823023072827478016	15743201	RT @CNN: White House press secretary attacks media for accurately reporting inauguration crowds https://t.co/HaJhPnSwWN https://t.co/WVDgBKâ€¦	0	1	1	en	20975	0	2017-01-22	04:22:46	White House
229633	823023072638803968	2998932975	RT @BCAppelbaum: This is not a political campaign. It is not a game. This is now the White House lying to the American people.	0	0	1	en	6737	0	2017-01-22	04:22:46	White House
229634	823023071779057664	284330108	RT @niaIlsuschrist: Climate change, civil rights and LGBT sections all removed from the White House website. So this could be there, let thâ€¦	0	0	1	en	17855	0	2017-01-22	04:22:45	White House
229635	823023071565115392	796914797245767680	RT @Impeach_D_Trump: Trump Has Quietly Removed the Spanish version of The White House Website.  Don't let this go unnoticed.  RETWEET!  httâ€¦	0	0	1	en	398	0	2017-01-22	04:22:45	White House
229636	823023070164164608	904720999	Reporters in Denver apparently discovering for the 1st time that the White House doesn't tell the truth in press conferences.	0	0	0	en	0	0	2017-01-22	04:22:45	White House
229637	823023070046724097	4617538697	RT @Impeach_D_Trump: Trump Has Quietly Removed the Spanish version of The White House Website.  Don't let this go unnoticed.  RETWEET!  httâ€¦	0	0	1	en	399	0	2017-01-22	04:22:45	White House
229638	823023069522337794	3902838980	RT @GappistanRadio: Madonna wants to blow up the White House because the candidate she hated has won.  That is a very normal reaction afterâ€¦	0	0	1	en	5	0	2017-01-22	04:22:45	White House
229639	823023068729618432	246328927	RT @ktumulty:  This is what you should be writing and covering ...   Chilling words to hear in the first White House briefing.	0	0	1	en	6586	0	2017-01-22	04:22:45	White House
229640	823023067932737536	2773787409	RT @kurteichenwald: .@seanspicer is a liar. You cant have a White House press secretary whose first briefing is standing up, lying, &amp; stormâ€¦	0	0	1	en	2756	0	2017-01-22	04:22:45	White House
229641	823023067895103493	361030487	RT @KBAndersen: Way way to write a headline, @nytimes:  With False Claims, Donald Trump Attacks Media on Crowd Turnout   https://t.co/rUSxJâ€¦	0	0	1	en	71	0	2017-01-22	04:22:45	White House
229642	823023067555209218	1653547458	RT @Impeach_D_Trump: Trump Has Quietly Removed the Spanish version of The White House Website.  Don't let this go unnoticed.  RETWEET!  httâ€¦	0	0	1	en	390	0	2017-01-22	04:22:44	White House
229643	823023067551137792	801091780489965568	RT @JohnGGalt: If @CNN doesn't have access to the White House people will stop taking them seriously. #MakeAmericaGreatAgainðŸ‡ºðŸ‡¸	1	0	1	en	7	0	2017-01-22	04:22:44	White House
229644	823023067001745410	127608920	RT @CNNPolitics: White House press secretary Sean Spicer attacks the media for accurately reporting inauguration crowds https://t.co/LmDQ6Bâ€¦	0	0	1	en	4367	0	2017-01-22	04:22:44	White House
229645	823023066724921344	1602756109	@Cernovich https://t.co/KF83arMeNA Madona wants to bomb White House ? GeorgeSoros and crooked behind fake protest hiding under #WomensMarch	1	1	0	en	0	0	2017-01-22	04:22:44	White House
229646	823023066343206915	508996900	RT @nytimes: Not since Lincoln has there been a president as fundamentally shaped by reading and writing as Barack Obama https://t.co/9WUPPâ€¦	0	0	1	en	464	0	2017-01-22	04:22:44	White House
229647	823023066229964800	84478454	RT @Impeach_D_Trump: Trump Has Quietly Removed the Spanish version of The White House Website.  Don't let this go unnoticed.  RETWEET!  httâ€¦	0	0	1	en	399	0	2017-01-22	04:22:44	White House
229648	823023065374265344	15642064	RT @BCAppelbaum: This is not a political campaign. It is not a game. This is now the White House lying to the American people.	0	0	1	en	6737	0	2017-01-22	04:22:44	White House
229649	823023065110081536	87547109	RT @JonathanLanday: With False Claims, Trump Attacks Media on Turnout and Intelligence Rift https://t.co/CjpACqMHuT	0	1	1	en	88	0	2017-01-22	04:22:44	White House
229650	823023065080725504	62460772	RT @nytimes: Not since Lincoln has there been a president as fundamentally shaped by reading and writing as Barack Obama https://t.co/9WUPPâ€¦	0	0	1	en	464	0	2017-01-22	04:22:44	White House
229651	823023064438947840	801849860152508416	RT @katewillett: The White House website removed: LGBT rights, climate change, healthcare, &amp; civil rights.   They added: Melania's jewelryâ€¦	0	0	1	en	6094	0	2017-01-22	04:22:44	White House
229652	823023063499468802	822907757242306560	RT @QuockerWodging: @TomRaidy @JMcDonald_SAEN I know it's tough when reality doesn't conform to campaign propaganda, but try and keep up htâ€¦	0	0	1	en	1	0	2017-01-22	04:22:44	White House
229653	823023063180705792	2244468372	RT @mitchellvii: So the Russians gave Trump the White House?  Did they also give Republicans the House, Senate and 2/3rds of State Houses?	0	0	1	en	455	0	2017-01-22	04:22:43	White House
229654	823023063105146880	939896959	RT @dnvolz: Marchers have left thousands of protest signs on fences outside the White House on Trump's first full day in office. https://t.â€¦	0	0	1	en	578	0	2017-01-22	04:22:43	White House
229655	823023062979411970	204814939	RT @Impeach_D_Trump: Trump Has Quietly Removed the Spanish version of The White House Website.  Don't let this go unnoticed.  RETWEET!  httâ€¦	0	0	1	en	399	0	2017-01-22	04:22:43	White House
229656	823023062262173696	35475695	RT @maddow: oh my god this is what the white house statement is about? seriously? hahahahahahaha!	0	0	1	en	6072	0	2017-01-22	04:22:43	White House
229657	823023061905604608	3119046897	it was time for a woman in the White House. It was the perfect timing. It was you @HillaryClinton I know I'll never get over this	0	0	0	en	0	0	2017-01-22	04:22:43	White House
229658	823023059200339969	225661296	RT @mitchellvii: Media, get ready for a Trump White House that kicks back HARD.  You will NOT bring us to heel.  You couldn't stop us beforâ€¦	0	0	1	en	484	0	2017-01-22	04:22:42	White House
229659	823023059149930496	14846704	RT @BruceBartlett: The New York Times correctly says that White House press secretary Sean Spicer is a liar. Won't be the last time. https:â€¦	0	0	1	en	382	0	2017-01-22	04:22:42	White House
229660	823023058524971008	1241839766	RT @Impeach_D_Trump: Trump Has Quietly Removed the Spanish version of The White House Website.  Don't let this go unnoticed.  RETWEET!  httâ€¦	0	0	1	en	399	0	2017-01-22	04:22:42	White House
229661	823023058499805186	3394227591	RT @CNNPolitics: White House press secretary Sean Spicer attacks the media for accurately reporting inauguration crowds https://t.co/LmDQ6Bâ€¦	0	0	1	en	129	0	2017-01-22	04:22:42	White House
229662	823023058319446016	890257819	RT @BayShoreIsHome: What would happen if @seanhannity said he wanted to blow up the White House during the Obama Admin?.#Gutfeld	1	0	1	en	49	0	2017-01-22	04:22:42	White House
229663	823023058122317824	3294480240	Good Move by CNN/ more analysis, less coverage of Trump lies   https://t.co/iClbqqRbec	0	1	0	en	0	0	2017-01-22	04:22:42	White House
229664	823023057627332608	3432352692	RT @PolitiFact: White House Press Sec. @seanspicer:  That was the largest audience to witness an inauguration, period.  https://t.co/9GOBo3â€¦	0	0	1	en	4065	0	2017-01-22	04:22:42	White House
229665	823023057187065857	374303494	RT @Slate: White House press secretary lies and yells at media. It's day 2 of Trump's Presidency: https://t.co/WkqhILBarg https://t.co/KyNoâ€¦	0	1	1	en	486	0	2017-01-22	04:22:42	White House
229666	823023057036001282	2598441895	RT @deray: Remember, part of the Trump White House strategy is to lie so much about obvious things so as to keep us in perpetual response mâ€¦	0	0	1	en	4215	0	2017-01-22	04:22:42	White House
229667	823023057023307777	448208622	RT @BillKristol: It is embarrassing, as an American, to watch this briefing by Sean Spicer from the podium at the White House. Not the RNC.â€¦	0	0	1	en	13245	0	2017-01-22	04:22:42	White House
229668	823023057015099394	304687533	RT @alittledeathx: The new White House is so beautiful. https://t.co/7N72dugg1W	0	1	1	en	68282	0	2017-01-22	04:22:42	White House
229669	823023055538634752	2218653986	RT @CNN: White House press secretary attacks media for accurately reporting inauguration crowds https://t.co/HaJhPnSwWN https://t.co/WVDgBKâ€¦	0	1	1	en	20977	0	2017-01-22	04:22:42	White House
229670	823023055152775170	2725308799	RT @mattdpearce: One of the Women's Marchers' final acts: leaving their protest signs in front of the White House. https://t.co/1MvCaKwaqz	0	0	1	en	8893	0	2017-01-22	04:22:42	White House
229671	823023055119204352	402112175	RT @JohnGGalt: Wow! @donlemon is performing a tremendous hit job on @POTUS right nowâ€”limit the access @CNN has to White House. #MakeAmericaâ€¦	0	0	1	en	3	0	2017-01-22	04:22:42	White House
229672	823023054217498625	1343300730	RT @PrisonPlanet: Madonna's admission that she had  thought about blowing up the White House  was cheered by #WomensMarch attendees.  Let tâ€¦	1	0	1	en	6532	0	2017-01-22	04:22:41	White House
229673	823023054112452610	3842172078	RT @kurteichenwald: .@seanspicer is a liar. You cant have a White House press secretary whose first briefing is standing up, lying, &amp; stormâ€¦	0	0	1	en	2756	0	2017-01-22	04:22:41	White House
229674	823023053387026432	19890385	RT @MekkieDarkness: White House Press Secretary Sean Spicer with false claims about crowd size stating Metro traffic #AC360 #womensmarch #tâ€¦	2	0	1	en	465	0	2017-01-22	04:22:41	White House
229675	823023052761997317	23041533	RT @KBAndersen: Way way to write a headline, @nytimes:  With False Claims, Donald Trump Attacks Media on Crowd Turnout   https://t.co/rUSxJâ€¦	0	0	1	en	72	0	2017-01-22	04:22:41	White House
229676	823023052447432704	356418683	RT @jimsciutto: White House press secretary attacks media for accurately reporting inauguration crowds  - CNNMoney https://t.co/od3SSKxPI6	0	1	1	en	339	0	2017-01-22	04:22:41	White House
229677	823023052296486912	2179172190	RT @PolitiFact: White House Press Sec. @seanspicer:  That was the largest audience to witness an inauguration, period.  https://t.co/9GOBo3â€¦	0	0	1	en	4068	0	2017-01-22	04:22:41	White House
229678	823023052099194880	701615996885299202	RT @Impeach_D_Trump: Trump Has Quietly Removed the Spanish version of The White House Website.  Don't let this go unnoticed.  RETWEET!  httâ€¦	0	0	1	en	400	0	2017-01-22	04:22:41	White House
229679	823023051570900992	15091093	RT @neokefka_99: THE SECRET SERVICE IS COMING OUT AGAINST A WHITE HOUSE CLAIM! THE SECRET SERVICE! https://t.co/wNTKqa5sWJ	0	1	1	en	500	0	2017-01-22	04:22:41	White House
229680	823023050413129729	743295593238298624	RT @deray: Remember, part of the Trump White House strategy is to lie so much about obvious things so as to keep us in perpetual response mâ€¦	0	0	1	en	4215	0	2017-01-22	04:22:40	White House
229681	823023050023194624	712310602585280512	RT @greatagain4: â€¼ï¸BREAKING : Secret Service WILL Investigate Madonna Over â€œBlowing Up White Houseâ€ Comments â€“ TruthFeed https://t.co/QeTyUâ€¦	0	0	1	en	1	0	2017-01-22	04:22:40	White House
229682	823023049951703040	366814792	RT @Jasmine_blu: THE WHITE HOUSE IS UNFAIR DONALD TRUMP IS IN THERE  STANDING AT THE CONCESSION PLOTTING HIS OPPRESSION	0	0	1	en	183	0	2017-01-22	04:22:40	White House
229683	823023049708597248	2574552351	RT @BCAppelbaum: This is not a political campaign. It is not a game. This is now the White House lying to the American people.	0	0	1	en	6737	0	2017-01-22	04:22:40	White House
229684	823023049201086466	787271730226135040	RT @PolitiFact: White House Press Sec. @seanspicer:  That was the largest audience to witness an inauguration, period.  https://t.co/9GOBo3â€¦	0	0	1	en	4068	0	2017-01-22	04:22:40	White House
229685	823023048764760064	32431452	RT @Impeach_D_Trump: Trump Has Quietly Removed the Spanish version of The White House Website.  Don't let this go unnoticed.  RETWEET!  httâ€¦	0	0	1	en	400	0	2017-01-22	04:22:40	White House
229686	823023048639049728	4711022842	RT @_AmericasIdiot: White House Press Secretary @seanspicer is crying over crowd size!! This is what they decide to talk about the day afteâ€¦	0	0	1	en	334	0	2017-01-22	04:22:40	White House
229687	823023048496480257	2837247376	RT @AlecMacGillis:  A striking display of invective and grievance at the dawn of a presidency.  https://t.co/ydVuWzDCDN	0	1	1	en	20	0	2017-01-22	04:22:40	White House
229688	823023047624036352	1388480965	RT @alittledeathx: The new White House is so beautiful. https://t.co/7N72dugg1W	0	1	1	en	68282	0	2017-01-22	04:22:40	White House
229689	823023047493947393	98737961	RT @Impeach_D_Trump: Trump Has Quietly Removed the Spanish version of The White House Website.  Don't let this go unnoticed.  RETWEET!  httâ€¦	0	0	1	en	400	0	2017-01-22	04:22:40	White House
229690	823023047447711744	2397787244	RT @NolanHarrison74:  King Kong, Godzilla and Mothra are all real and good friends of President Trump.  Sean Spicer White House Press Secreâ€¦	0	0	1	en	1	0	2017-01-22	04:22:40	White House
229691	823023045770182656	2309468442	RT @alittledeathx: The new White House is so beautiful. https://t.co/7N72dugg1W	0	1	1	en	68282	0	2017-01-22	04:22:39	White House
229692	823023044985782273	61918985	RT @mattdpearce: One of the Women's Marchers' final acts: leaving their protest signs in front of the White House. https://t.co/1MvCaKwaqz	0	0	1	en	8893	0	2017-01-22	04:22:39	White House
id	tweet_id	user_id	tweet_text	hashtags_count	url_count	is_retweeted	lang	retweet_count	favorite_count	date	time	topic
389858	824152583916912645	212432330	RT @petertimmins3: May doesn't want to publish detailed white paper......that's because she hasn't the first clue what she's doing #brexit	1	0	1	en	21	0	2017-01-25	07:11:02	White Paper
389859	824152466220576769	701944711221813248	RT @DavidJo52951945: MP's call for a Brexit white paper-Theresa May should publish one based on her speech last week &amp; call a vote https://â€¦	0	0	1	en	2	0	2017-01-25	07:10:34	White Paper
389860	824152422234914818	138498468	RT @ukvoteremain: The govt's lack of due diligence gave us Brexit. David Davis will table a bill in 2 days.  MPs will vote without a whiteâ€¦	0	0	1	en	1	0	2017-01-25	07:10:24	White Paper
389861	824152380677771264	13974242	RT @tkssbt: Oracle Database 12c ã®Application Continuityã§ä½¿ç”¨ã•ã‚Œã‚‹Transaction Guardã®White Paperï¼ˆæ—¥æœ¬èªžï¼‰ãŒå…¬é–‹ï¼ [ãƒˆãƒ©ãƒ³ã‚¶ã‚¯ã‚·ãƒ§ãƒ³ãƒ»ã‚¬ãƒ¼ãƒ‰ è¨ˆç”»å¤–åœæ­¢ã®ä¸å¯è¦–åŒ–] https://t.co/â€¦	0	0	1	ja	1	0	2017-01-25	07:10:14	White Paper
389862	824152305763282945	141016227	RT @DavidJo52951945: MP's call for a Brexit white paper-Theresa May should publish one based on her speech last week &amp; call a vote https://â€¦	0	0	1	en	2	0	2017-01-25	07:09:56	White Paper
389863	824152295076200448	473199911	ðŸ˜ˆ BAAL showed : I arrive inside a news paper shop. On the ground I find two White letters. I put the two White letters on the desk.	0	0	0	en	0	1	2017-01-25	07:09:53	White Paper
389864	824152252772454402	2767203959	If u have a word count on a paper and don't have enough to write, type a bunch of random shit at the end in white ink then submit it ;))))))	0	0	0	en	0	0	2017-01-25	07:09:43	White Paper
389865	824152249681281028	1125937411	MP's call for a Brexit white paper-Theresa May should publish one based on her speech last week &amp; call a vote https://t.co/84uNhiiY2X	0	1	0	en	2	2	2017-01-25	07:09:42	White Paper
389866	824152120400248832	20448657	Hurrah! Looks like #government will need to produce white paper for # Brexit - surely good for democracy.#DailyMail #DailyExpress hate it.	3	0	0	en	0	0	2017-01-25	07:09:12	White Paper
389867	824152093028220928	707165255982567424	#OurBrexitbrief 6 months ago we asked for clarity and confidence. @herewearenow ? White Paper on EU @goingbackwards  https://t.co/2qmCbgrEn7	1	1	0	en	0	0	2017-01-25	07:09:05	White Paper
389868	824152091614646272	182476548	RT @Stop_The_EU: No white paper needed, no formal Brexit plan required, no amendments necessary, discussion or consultation is to thwart, vâ€¦	0	0	1	en	3	0	2017-01-25	07:09:05	White Paper
389869	824152078314569731	40883455	Optimize interviewer productivity! Download our guide through various options and considerations of using dialersâ€¦ https://t.co/0OHNbN5WKO	0	1	0	en	0	0	2017-01-25	07:09:02	White Paper
389870	824152065446387714	775210474900107264	Brexit: MPs call for White Paper on EU exit plan - https://t.co/kXZ07HYKpT	0	1	0	en	0	0	2017-01-25	07:08:59	White Paper
389871	824152042159669249	4895612563	RT @lisa_cornish: Australia's new foreign policy white paper: How to have your say https://t.co/dVrsirMEKU @devex @ACFID @campaignforaid #Aâ€¦	0	1	1	en	12	0	2017-01-25	07:08:53	White Paper
389872	824151986144681984	2507228768	RT @Stop_The_EU: No white paper needed, no formal Brexit plan required, no amendments necessary, discussion or consultation is to thwart, vâ€¦	0	0	1	en	3	0	2017-01-25	07:08:40	White Paper
389873	824151918389952512	747112729152987137	RT @WomaninHavana: Starmer:A speech is not a White Paper or plan.Can't be only basis for accountability. Shd be mechanism for reporting bacâ€¦	0	0	1	en	22	0	2017-01-25	07:08:24	White Paper
389874	824151905597353988	1613353238	UK lawmakers press May for a White Paper on Brexit terms After yesterday's UK Supreme Court MPs are trying again to trim May's sails UK MPsâ€¦	0	0	0	en	0	0	2017-01-25	07:08:20	White Paper
389875	824151844863746048	541106540	RT @UBS: Simon Smiles on the #WEF17 white paper by @TheRudinGroup.  How private wealth could save the world  @HuffingtonPost: https://t.co/â€¦	1	0	1	en	11	0	2017-01-25	07:08:06	White Paper
389876	824151766560292864	18290698	RT @polnyypesets: I can't help wondering why Government appears terrified of scrutiny of its plans and costing of #brexit. Why no white papâ€¦	1	0	1	en	56	0	2017-01-25	07:07:47	White Paper
389877	824151729549799424	730658801200812032	The govt's lack of due diligence gave us Brexit. David Davis will table a bill in 2 days.  MPs will vote without a white paper. Shambles!	0	0	0	en	1	0	2017-01-25	07:07:38	White Paper
389878	824151471772041217	771980403905363970	RT @fish_in_a_hat: Beyond sad &amp; a commentary in itself on decline of UK democracy - that Parlia saying it needs a White Paper for new legisâ€¦	0	0	1	en	1	0	2017-01-25	07:06:37	White Paper
389879	824151357259186176	2797396292	@UKIPNFKN @Independent Why are UK MPs so stupid, crass feckless dullards voting for A50 with no white paper or cost/benefit analysis no hope	0	0	0	en	0	0	2017-01-25	07:06:10	White Paper
